j_exp,V_exp
0.00034189400397838243,0.5805555555555566
0.26404429525433365,1.0541666666666671
0.35362940466041487,1.1763888888888894
0.46369707303211144,1.3368055555555562
0.5763134057971013,1.4819444444444447
0.7836299374822393,1.7493055555555563
0.9858136189258311,1.986111111111112
1.19309906933788,2.200000000000001
1.3876101165103722,2.4368055555555563
1.5616474850809887,2.6506944444444454
1.7843137254901962,2.9256944444444453
1.9839620630861037,3.200694444444445
