j_exp,V_exp
0.01310741687979533,0.542361111111112
0.35356280193236717,1.0618055555555563
0.46616581415174757,1.1840277777777786
0.5838794757033248,1.298611111111112
0.7809214265416311,1.4895833333333344
0.9881891162262004,1.672916666666667
1.1801115373685704,1.8562500000000006
1.384817242114237,2.0319444444444454
1.5613677536231882,2.169444444444445
1.7891091219096331,2.375694444444445
1.991270602443876,2.5743055555555565
