j_exp,V_exp
0.4647907987924972,1.998701801028778
0.5876128699533626,2.0594717397199975
0.7769187336335789,2.1811681123208864
0.9867823782827315,2.258362935530194
1.1863226735785388,2.3855864347099276
1.378198259879872,2.5017201136368685
1.5496138747237995,2.6012439591511916
1.7927149697457399,2.7116797894427966
