electrode,j,T,V_rev,eta_act,eta_ohm,eta_conc,V_cell,model_act,j0_T,r_total,j_lim
Ni-HER-Lee2022,0.8471186440677966,333.15,1.259564079195502,0.12347492975310867,1.2114128248106741,0.0026646721417660133,2.597116505901051,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,0.9232203389830509,333.15,1.259564079195502,0.1250580856777983,1.3202412278398845,0.0029301556014791593,2.7077935483146645,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,0.9993220338983052,333.15,1.259564079195502,0.12651576995462765,1.4290696308690949,0.003200641854597453,2.8183501218738223,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.0754237288135593,333.15,1.259564079195502,0.12786641866450366,1.537898033898305,0.0034763230743942446,2.928804854832705,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.1515254237288137,333.15,1.259564079195502,0.1291246811697948,1.6467264369275154,0.003757402724326536,3.039172600017139,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.227627118644068,333.15,1.259564079195502,0.13030239103409375,1.7555548399567256,0.004044096460128369,3.1494654066464496,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.303728813559322,333.15,1.259564079195502,0.131409244418081,1.8643832429859355,0.004336633123841173,3.2596931997233596,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.3798305084745763,333.15,1.259564079195502,0.13245328572726006,1.973211646015146,0.004635255841259122,3.3698642667791674,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.4559322033898305,333.15,1.259564079195502,0.1334412627099486,2.0820400490443562,0.004940223235974952,3.479985614185782,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.532033898305085,333.15,1.259564079195502,0.13437889097812167,2.1908684520735666,0.005251810775215887,3.590063233022406,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.6081355932203392,333.15,1.259564079195502,0.1352710543354283,2.299696855102777,0.005570312265018896,3.700102300898726,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.6842372881355931,333.15,1.259564079195502,0.13612195874390148,2.408525258131987,0.0058960415150832324,3.810107337586474,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.7603389830508476,333.15,1.259564079195502,0.13693525223689884,2.5173536611611973,0.006229334196944377,3.9200823267905425,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.8364406779661018,333.15,1.259564079195502,0.13771411943494655,2.6261820641904077,0.00657054992304931,4.030030812743906,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.912542372881356,333.15,1.259564079195502,0.13846135685783456,2.7350104672196176,0.006920074579015255,4.13995597785197,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,1.9886440677966104,333.15,1.259564079195502,0.13917943353288148,2.843838870248828,0.007278322946995806,4.249860705924207,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.064745762711864,333.15,1.259564079195502,0.13987054021520473,2.952667273278038,0.0076457416648756495,4.35974763435362,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.1408474576271184,333.15,1.259564079195502,0.1405366296949656,3.061495676307248,0.00802281257424155,4.469619197771957,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.216949152542373,333.15,1.259564079195502,0.1411794500608985,3.1703240793364587,0.008410056520079836,4.579477665112939,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.293050847457627,333.15,1.259564079195502,0.14180057234745003,3.279152482365669,0.008808037677372904,4.689325171585994,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.369152542372881,333.15,1.259564079195502,0.14240141366641557,3.3879808853948785,0.009217368494779095,4.799163746751575,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.4452542372881356,333.15,1.259564079195502,0.1429832566801491,3.4968092884240893,0.009638715364119128,4.908995339663859,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.52135593220339,333.15,1.259564079195502,0.14354726608943658,3.6056376914532993,0.010072805147418495,5.018821841885656,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.5974576271186436,333.15,1.259564079195502,0.14409450266893364,3.714466094482509,0.010520432722029436,5.128645109068974,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.6735593220338982,333.15,1.259564079195502,0.14462593527528705,3.82329449751172,0.010982469740543833,5.238466981723053,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.7496610169491524,333.15,1.259564079195502,0.14514245116949281,3.93212290054093,0.011459874848031121,5.348289305753956,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.8257627118644066,333.15,1.259564079195502,0.14564486492974038,4.04095130357014,0.011953705657578112,5.458113953352961,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.901864406779661,333.15,1.259564079195502,0.1461339261795781,4.14977970659935,0.012465132860220387,5.567942844834651,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,2.9779661016949155,333.15,1.259564079195502,0.146610326315476,4.258608109628561,0.012995456942685902,5.677777972082224,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.0540677966101697,333.15,1.259564079195502,0.14707470438533238,4.367436512657771,0.013546128113598314,5.787621424352204,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.1301694915254235,333.15,1.259564079195502,0.14752765224335268,4.476264915686981,0.01411877020665548,5.897475417332491,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.206271186440678,333.15,1.259564079195502,0.14796971908562778,4.585093318716192,0.014715209553021559,6.007342326550344,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.2823728813559323,333.15,1.259564079195502,0.14840141545360452,4.693921721745402,0.015337510116568321,6.117224726511076,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.358474576271186,333.15,1.259564079195502,0.14882321677864468,4.802750124774612,0.015988016596393047,6.227125437345151,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.4345762711864407,333.15,1.259564079195502,0.14923556652938563,4.911578527803822,0.01666940776802656,6.337047581296737,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.510677966101695,333.15,1.259564079195502,0.1496388790141457,5.020406930833032,0.01738476312808814,6.446994652170769,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.586779661016949,333.15,1.259564079195502,0.15003354188277152,5.129235333862242,0.018137647033871985,6.556970601974387,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.6628813559322033,333.15,1.259564079195502,0.15041991836579827,5.238063736891453,0.018932216155852628,6.666979950608606,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.7389830508474575,333.15,1.259564079195502,0.15079834928334102,5.346892139920663,0.019773358451480344,6.777027926850987,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.8150847457627117,333.15,1.259564079195502,0.15116915485156202,5.455720542949873,0.020666875451809792,6.887120652448747,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.891186440677966,333.15,1.259564079195502,0.1515326363107069,5.564548945979084,0.02161972514286213,6.997265386628156,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,3.9672881355932206,333.15,1.259564079195502,0.1518890773954507,5.673377349008295,0.022640351345085016,7.107470856944332,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,4.043389830508475,333.15,1.259564079195502,0.15223874566553358,5.7822057520375045,0.02373913941093655,7.217747716309477,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,4.1194915254237285,333.15,1.259564079195502,0.15258189371232067,5.891034155066714,0.024929061237758503,7.328109189212294,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,4.195593220338983,333.15,1.259564079195502,0.1529187602549148,5.999862558095924,0.02622661259715366,7.438572010143495,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,4.271694915254237,333.15,1.259564079195502,0.15324957113773685,6.108690961125134,0.02765321774069337,7.549157829199066,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,4.347796610169492,333.15,1.259564079195502,0.1535745402400157,6.217519364154345,0.02923741208740099,7.659895395677264,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,4.423898305084746,333.15,1.259564079195502,0.15389387030635898,6.326347767183556,0.031018385398089657,7.770824102083507,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,4.5,333.15,1.259564079195502,0.15420775370648426,6.435176170212766,0.0330520498873019,7.882000053002054,butler-volmer,0.001032861106532008,1.4300391489361701,5.0
Ni-HER-Lee2022,0.01,353.15,1.276457838735789,0.028782668143061366,0.014300348484848485,3.046258516527625e-05,1.3195713179488642,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.08610169491525424,353.15,1.276457838735789,0.07033475252507243,0.12312842424242423,0.0002643079706604073,1.470185323473946,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.1622033898305085,353.15,1.276457838735789,0.08268793460136112,0.2319565,0.0005018033364639538,1.591604076673614,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.23830508474576273,353.15,1.276457838735789,0.09019235181402699,0.34078457575757576,0.0007430644332386772,1.7081778307406306,butler-volmer,0.00234,1.4300348484848484,5.0
Ni-HER-Lee2022,0.314406779661017,353.15,1.276457838735789,0.09559858321382919,0.44961265151515156,0.0009882126066282004,1.8226572860713979,butler-volmer,0.00234,1.4300348484848484,5.0
