electrode,j,T,V_rev,eta_act,eta_ohm,eta_conc,V_cell,model_act,j0_T,r_total,j_lim
Ni-OER-Lee2022,2.7496610169491524,313.15,1.2426703196552151,0.11293078421577055,3.932150099020635,0.010771903973168077,5.2985231068647884,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,2.8257627118644066,313.15,1.2426703196552151,0.11325390421347248,4.04097925481551,0.011236088628757572,5.408139567312956,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,2.901864406779661,313.15,1.2426703196552151,0.11356843674234657,4.149808410610386,0.011716813312856112,5.517763980320804,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,2.9779661016949155,313.15,1.2426703196552151,0.11387482646368308,4.258637566405262,0.012215300440048295,5.627398012964208,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.0540677966101697,313.15,1.2426703196552151,0.11417348437157962,4.367466722200137,0.01273291315855714,5.73704343938549,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.1301694915254235,313.15,1.2426703196552151,0.11446479110822258,4.476295877995012,0.013271177818442632,5.846702166576892,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.206271186440678,313.15,1.2426703196552151,0.11474909988087531,4.585125033789888,0.013831811110696984,5.956376264436676,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.2823728813559323,313.15,1.2426703196552151,0.11502673903664906,4.693954189584764,0.014416753093211374,6.066068001369839,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.358474576271186,313.15,1.2426703196552151,0.11529801434213222,4.8027833453796385,0.01502820770571959,6.175779887082705,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.4345762711864407,313.15,1.2426703196552151,0.11556321100756758,4.911612501174514,0.015668692908772375,6.2855147247460685,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.510677966101695,313.15,1.2426703196552151,0.11582259548917684,5.02044165696939,0.01634110332751253,6.395275675441294,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.586779661016949,313.15,1.2426703196552151,0.11607641709818564,5.129270812764266,0.017048789340108093,6.505066338857774,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.6628813559322033,313.15,1.2426703196552151,0.11632490944090579,5.2380999685591405,0.017795658079559507,6.614890855734821,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.7389830508474575,313.15,1.2426703196552151,0.1165682917107233,5.346929124354016,0.01858630406447867,6.724754039784433,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.8150847457627117,313.15,1.2426703196552151,0.11680676984990052,5.455758280148892,0.01942618054250108,6.8346615501965085,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.891186440677966,313.15,1.2426703196552151,0.11704053759662303,5.564587435943767,0.020321827790746736,6.944620120986352,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,3.9672881355932206,313.15,1.2426703196552151,0.11726977743063055,5.673416591738643,0.021281182721637013,7.054637871546126,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,4.043389830508475,313.15,1.2426703196552151,0.11749466142899523,5.782245747533519,0.022314007223577306,7.164724735841307,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,4.1194915254237285,313.15,1.2426703196552151,0.1177153520421026,5.891074903328394,0.02343249445176069,7.274893069477473,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,4.195593220338983,313.15,1.2426703196552151,0.11793200279859964,5.99990405912327,0.02465214988683376,7.385158531463919,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,4.271694915254237,313.15,1.2426703196552151,0.11814475894697407,6.108733214918145,0.02599311161788422,7.495541405138218,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,4.347796610169492,313.15,1.2426703196552151,0.1183537580404786,6.21756237071302,0.02748220199660699,7.606068650405321,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,4.423898305084746,313.15,1.2426703196552151,0.1185591304713006,6.326391526507897,0.029156258104192628,7.716777234738605,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,4.5,313.15,1.2426703196552151,0.11876099995917144,6.435220682302772,0.03106783557619267,7.82771983749335,butler-volmer,0.00019742787243353705,1.430049040511727,5.0
Ni-OER-Lee2022,0.01,333.15,1.259564079195502,0.03610369304687505,0.014300391489361701,2.8737392744759403e-05,1.3099969011244836,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,0.08610169491525424,333.15,1.259564079195502,0.06313184291295351,0.12312879451857194,0.00024933937540850827,1.446074056002436,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
